RT(milliseconds),TIC
392780,913683
392790,913725
392800,913850
392810,913741
392820,913871
392830,913983
392840,914080
392850,913835
392860,913601
392870,913620
392880,913601
392890,913801
392900,914013
392910,914015
392920,914015
392930,913656
392940,913464
392950,913396
392960,913658
392970,913979
392980,914031
392990,913843
393000,913805
393010,913873
393020,914062
393030,914106
393040,913879
393050,913640
393060,913413
393070,913561
393080,913700
393090,913689
393100,913657
393110,913711
393120,913735
393130,913505
393140,913408
393150,913316
393160,913301
393170,913533
393180,913489
393190,913273
393200,913022
393210,913346
393220,913588
393230,913561
393240,913520
393250,913728
393260,913729
393270,913562
393280,913393
393290,913515
393300,913612
393310,913710
393320,913629
393330,913667
393340,913735
393350,913599
393360,913521
393370,913273
393380,913390
393390,913297
393400,913475
393410,913688
393420,913955
393430,913898
393440,913928
393450,913754
393460,913532
393470,913219
393480,913471
393490,913783
393500,913808
393510,913589
393520,913575
393530,914014
393540,914386
393550,914566
393560,914385
393570,914119
393580,913839
393590,913741
393600,913643
393610,913697
393620,913946
393630,914096
393640,914251
393650,914018
393660,914117
393670,913882
393680,913783
393690,913765
393700,913639
393710,913522
393720,913447
393730,913553
393740,913624
393750,913450
393760,913735
393770,913983
393780,914171
393790,914196
393800,913630
393810,913026
393820,913057
393830,913637
393840,914152
393850,913933
393860,913825
393870,913498
393880,913381
393890,913620
393900,914131
393910,914207
393920,913821
393930,913649
393940,913412
393950,913409
393960,913405
393970,913712
393980,913695
393990,913814
394000,913505
394010,913211
394020,913292
394030,913783
394040,914133
394050,913761
394060,913539
394070,913739
394080,913694
394090,913597
394100,913247
394110,913246
394120,913466
394130,913264
394140,913168
394150,913098
394160,913555
394170,914073
394180,914035
394190,913889
394200,913543
394210,913357
394220,913698
394230,913847
394240,913974
394250,913686
394260,913687
394270,913766
394280,913451
394290,913148
394300,913213
394310,913588
394320,913822
394330,913881
394340,913870
394350,913868
394360,913642
394370,913660
394380,913564
394390,913432
394400,913298
394410,913321
394420,913117
394430,913135
394440,913393
394450,913844
394460,913843
394470,913696
394480,913789
394490,913628
394500,913607
394510,913558
394520,913936
394530,914132
394540,914064
394550,913964
394560,913788
394570,914044
394580,914169
394590,914351
394600,914070
394610,913969
394620,913904
394630,913913
394640,913933
394650,913957
394660,914044
394670,913886
394680,913494
394690,913436
394700,913598
394710,913747
394720,914005
394730,913741
394740,914219
394750,914030
394760,914081
394770,913607
394780,913403
394790,913712
394800,913882
394810,914279
394820,914284
394830,914161
394840,913739
394850,913683
394860,913541
394870,913811
394880,913901
394890,914165
394900,913742
394910,913301
394920,913361
394930,913734
394940,913858
394950,913574
394960,913301
394970,913454
394980,913651
394990,913922
395000,914118
395010,913956
395020,913834
395030,913530
395040,913779
395050,913822
395060,913480
395070,913046
395080,912801
395090,913305
395100,913408
395110,913508
395120,913354
395130,913509
395140,913331
395150,913480
395160,913480
395170,913821
395180,913721
395190,913853
395200,913538
395210,913480
395220,913885
395230,914654
395240,914808
395250,914206
395260,913523
395270,913244
395280,913120
395290,913258
395300,913445
395310,913816
395320,913878
395330,913804
395340,913822
395350,913773
395360,913702
395370,913620
395380,913650
395390,913773
395400,913822
395410,914035
395420,914225
395430,914162
395440,914092
395450,913808
395460,913809
395470,913616
395480,913649
395490,913788
395500,913910
395510,913941
395520,913733
395530,913562
395540,913109
395550,913189
395560,913521
395570,914066
395580,913826
395590,913387
395600,913184
395610,913168
395620,913255
395630,913172
395640,913430
395650,913510
395660,913575
395670,913170
395680,913024
395690,913188
395700,913634
395710,913952
395720,913871
395730,913600
395740,913035
395750,912795
395760,912847
395770,913327
395780,913476
395790,913645
395800,913672
395810,913575
395820,913294
395830,913345
395840,913826
395850,913818
395860,913405
395870,913330
395880,913674
395890,913955
395900,913795
395910,913688
395920,913705
395930,913869
395940,914138
395950,914026
395960,913833
395970,913477
395980,913410
395990,912996
396000,913098
396010,913568
396020,914130
396030,914151
396040,913837
396050,913590
396060,913300
396070,913454
396080,913715
396090,913871
396100,913714
396110,913421
396120,913346
396130,913359
396140,913727
396150,913878
396160,913460
396170,912973
396180,913361
396190,914069
396200,914321
396210,913956
396220,913724
396230,913684
396240,913251
396250,913258
396260,913451
396270,914018
396280,913882
396290,913500
396300,913110
396310,912964
396320,913084
396330,913388
396340,913694
396350,913688
396360,913440
396370,913385
396380,913657
396390,913785
396400,913785
396410,913538
396420,913378
396430,913007
396440,912896
396450,913180
396460,913327
396470,913453
396480,913537
396490,913913
396500,913823
396510,913492
396520,913546
396530,913539
396540,913693
396550,913532
396560,913687
396570,913876
396580,914011
396590,913988
396600,913561
396610,913112
396620,913096
396630,913561
396640,913954
396650,914069
396660,913803
396670,913832
396680,913796
396690,913712
396700,913460
396710,913409
396720,913717
396730,913858
396740,913961
396750,913914
396760,913982
396770,914040
396780,913634
396790,913300
396800,912858
396810,912921
396820,912998
396830,913306
396840,913607
396850,913790
396860,913874
396870,913534
396880,913210
396890,913159
396900,913534
396910,914014
396920,913939
396930,913743
396940,913611
396950,913668
396960,913667
396970,913588
396980,913521
396990,913804
397000,913794
397010,913783
397020,913641
397030,913596
397040,913897
397050,913906
397060,913777
397070,913603
397080,913503
397090,913391
397100,913194
397110,913190
397120,913307
397130,913387
397140,913540
397150,913732
397160,913855
397170,913742
397180,913823
397190,913910
397200,913861
397210,913766
397220,913732
397230,913787
397240,913980
397250,914034
397260,914028
397270,913760
397280,913239
397290,913074
397300,913000
397310,913214
397320,913616
397330,914040
397340,914281
397350,914057
397360,913779
397370,913535
397380,913657
397390,913871
397400,913974
397410,913777
397420,913253
397430,913473
397440,913364
397450,913561
397460,913479
397470,913859
397480,914195
397490,914169
397500,913915
397510,913665
397520,913586
397530,913609
397540,913753
397550,913507
397560,913310
397570,913255
397580,913680
397590,913968
397600,913991
397610,913832
397620,913699
397630,913399
397640,913601
397650,913453
397660,913531
397670,913315
397680,913657
397690,913781
397700,913528
397710,913283
397720,913507
397730,913867
397740,914174
397750,914009
397760,913956
397770,913774
397780,913867
397790,914126
397800,914335
397810,914609
397820,914528
397830,914218
397840,913821
397850,913955
397860,914237
397870,914446
397880,914133
397890,914114
397900,913963
397910,913871
397920,913946
397930,913749
397940,913728
397950,913298
397960,913365
397970,913218
397980,913213
397990,913436
398000,913681
398010,913774
398020,913619
398030,913571
398040,913613
398050,913858
398060,914313
398070,914473
398080,914185
398090,913866
398100,913687
398110,913540
398120,913213
398130,913144
398140,913376
398150,913658
398160,913940
398170,913886
398180,913846
398190,913607
398200,913607
398210,913425
398220,913351
398230,913364
398240,913496
398250,913966
398260,914058
398270,913950
398280,913454
398290,913485
398300,913508
398310,913620
398320,913849
398330,914257
398340,914386
398350,914051
398360,913706
398370,913705
398380,913644
398390,913663
398400,913771
398410,914073
398420,914261
398430,914023
398440,913389
398450,913136
398460,913383
398470,913907
398480,913976
398490,913755
398500,913220
398510,913209
398520,913406
398530,913769
398540,913781
398550,913799
398560,914002
398570,913836
398580,913583
398590,913611
398600,913803
398610,913738
398620,913615
398630,913640
398640,913802
398650,913640
398660,913785
398670,913772
398680,913816
398690,913340
398700,913580
398710,913780
398720,914005
398730,913569
398740,913453
398750,913333
398760,913532
398770,913750
398780,913683
398790,913668
398800,913441
398810,913806
398820,913890
398830,913787
398840,913600
398850,913667
398860,913984
398870,914260
398880,914179
398890,914290
398900,914147
398910,913966
398920,913959
398930,913938
398940,914328
398950,914126
398960,914201
398970,913984
398980,913981
398990,913976
399000,913904
399010,914012
399020,913968
399030,914170
399040,914116
399050,913987
399060,913672
399070,913768
399080,913991
399090,914359
399100,914061
399110,913825
399120,913465
399130,913315
399140,913526
399150,913619
399160,913633
399170,913532
399180,913676
399190,913624
399200,913564
399210,913723
399220,914304
399230,914494
399240,914385
399250,914239
399260,914282
399270,914251
399280,913931
399290,913676
399300,913283
399310,913088
399320,913200
399330,913640
399340,913968
399350,913691
399360,913600
399370,913599
399380,913899
399390,914244
399400,914315
399410,914066
399420,913846
399430,913816
399440,913868
399450,913723
399460,913809
399470,913879
399480,913892
399490,913698
399500,913406
399510,913079
399520,913379
399530,913873
399540,914383
399550,914164
399560,913976
399570,913601
399580,913360
399590,913528
399600,913508
399610,913621
399620,913739
399630,913924
399640,913613
399650,913531
399660,913648
399670,914093
399680,913903
399690,914049
399700,914049
399710,914044
399720,914111
399730,914017
399740,914132
399750,913952
399760,914096
399770,914323
399780,914002
399790,913813
399800,913375
399810,913453
399820,913611
399830,913654
399840,913736
399850,913565
399860,913659
399870,913811
399880,913895
399890,913813
399900,913780
399910,913841
399920,913931
399930,913606
399940,913341
399950,913266
399960,913813
399970,914006
399980,913883
399990,913495
400000,913284
400010,913178
400020,913082
400030,913179
400040,913597
400050,913710
400060,913971
400070,913834
400080,913713
400090,913684
400100,913659
400110,913726
400120,913559
400130,913566
400140,913461
400150,913562
400160,913567
400170,914026
400180,914077
400190,914411
400200,914044
400210,913854
400220,913763
400230,913901
400240,913946
400250,913419
400260,913359
400270,913378
400280,913621
400290,913998
400300,914031
400310,913961
400320,913243
400330,913101
400340,913173
400350,913770
400360,913923
400370,913841
400380,913493
400390,913426
400400,913453
400410,913389
400420,913635
400430,913820
400440,914040
400450,914004
400460,913911
400470,913991
400480,914094
400490,914107
400500,914016
400510,914130
400520,914118
400530,913733
400540,913229
400550,913346
400560,914015
400570,914306
400580,914087
400590,913644
400600,913421
400610,913622
400620,914004
400630,914003
400640,913915
400650,913670
400660,913761
400670,914363
400680,914623
400690,914702
400700,914261
400710,914347
400720,914460
400730,914080
400740,913975
400750,913776
400760,913899
400770,913816
400780,913931
400790,914205
400800,914091
400810,914006
400820,913653
400830,913480
400840,913665
400850,913990
400860,914233
400870,914145
400880,913898
400890,913661
400900,913514
400910,913481
400920,913689
400930,913714
400940,913967
400950,913678
400960,913665
400970,913450
400980,913668
400990,913893
401000,913644
401010,913633
401020,913428
401030,913579
401040,913703
401050,914050
401060,914270
401070,913965
401080,913366
401090,913333
401100,913653
401110,914261
401120,914452
401130,914406
401140,914222
401150,913926
401160,913898
401170,914146
401180,914519
401190,914573
401200,914221
401210,914044
401220,913868
401230,913638
401240,913521
401250,913680
401260,914210
401270,914213
401280,913892
401290,913435
401300,913283
401310,913456
401320,913665
401330,913914
401340,914141
401350,914128
401360,914158
401370,914261
401380,914257
401390,914209
401400,913989
401410,913689
401420,913773
401430,914111
401440,914587
401450,914475
401460,914186
401470,913661
401480,913408
401490,913096
401500,913219
401510,913519
401520,913874
401530,914095
401540,913923
401550,913959
401560,914109
401570,914239
401580,914076
401590,913548
401600,913481
401610,913360
